Name,Market,Total Funding (USD),Status,Country Code,City,Funding Rounds,Founded At,Founded Quarter,First Funding At,Last Funding At,Seed,Venture,Angel,Grant,Total Funding (M USD),Startup Age,Funding Duration Days,Funding Velocity,Rounds per Year,Market Group,Total Debt (USD),Total Equity (USD),Total Funding (USD) (M),Total Debt (USD) (M),Total Equity (USD) (M)
Kin Community, Internet ,27000000.0,operating,USA,Santa Monica,2.0,2011-01-01,2011-Q1,2013-01-01,2014-09-18,0.0,27000000.0,0.0,0.0,27.0,13,625,43200.0,0.14285714285714285,Software & IT,0.0,0.0,27.0,0.0,0.0
Kinamik Data Integrity, Software ,1798750.0,operating,ESP,Barcelona,2.0,2005-01-01,2005-Q1,2007-03-07,2012-07-11,0.0,1580000.0,0.0,0.0,1.8,19,1953,921.0189452124936,0.1,Software & IT,218750.0,0.0,1.8,0.22,0.0
KINAMU Business Solutions, Software ,5460000.0,operating,AUT,Schwechat,1.0,2007-01-01,2007-Q1,2007-08-27,2007-08-27,0.0,5460000.0,0.0,0.0,5.46,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,5.46,0.0,0.0
Kindara, Health Care ,1625000.0,operating,USA,Boulder,3.0,2010-04-22,2010-Q2,2012-02-21,2014-11-04,25000.0,1250000.0,0.0,0.0,1.62,14,987,1646.403242147923,0.2,Health & Biotech,350000.0,0.0,1.62,0.35,0.0
KinDex Therapeutics, Biotechnology ,5000000.0,operating,USA,Seattle,1.0,2009-01-01,2009-Q1,2014-03-25,2014-03-25,0.0,5000000.0,0.0,0.0,5.0,15,0,0.0,0.0625,Health & Biotech,0.0,0.0,5.0,0.0,0.0
Kindred Biosciences, Health Care ,6309755.0,operating,USA,San Francisco,2.0,2012-01-01,2012-Q1,2012-11-19,2013-08-31,0.0,6309755.0,0.0,0.0,6.31,12,285,22139.491228070176,0.15384615384615385,Health & Biotech,0.0,0.0,6.31,0.0,0.0
Kinematix, Hardware + Software ,2600000.0,operating,PRT,Porto,1.0,2007-01-01,2007-Q1,2013-10-22,2013-10-22,0.0,2600000.0,0.0,0.0,2.6,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,2.6,0.0,0.0
KineMed, Health Care ,33737640.0,operating,USA,Emeryville,5.0,2001-01-01,2001-Q1,2007-08-03,2014-01-13,0.0,32697790.0,0.0,0.0,33.74,23,2355,14325.96178343949,0.20833333333333334,Health & Biotech,1039850.0,0.0,33.74,1.04,0.0
Kinesio Capture, Software ,300000.0,operating,USA,Bethesda,1.0,2011-01-01,2011-Q1,2013-07-11,2013-07-11,300000.0,0.0,0.0,0.0,0.3,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.3,0.0,0.0
Kineta, Biotechnology ,9797510.0,operating,USA,Seattle,6.0,2007-12-01,2007-Q4,2010-01-07,2014-05-16,0.0,9797510.0,0.0,0.0,9.8,17,1590,6161.955974842767,0.3333333333333333,Health & Biotech,0.0,0.0,9.8,0.0,0.0
Kinex Pharmaceuticals, Biotechnology ,54049600.0,operating,USA,Buffalo,5.0,2004-01-01,2004-Q1,2010-02-03,2014-03-05,0.0,14049600.0,0.0,0.0,54.05,20,1491,36250.57008718981,0.23809523809523808,Health & Biotech,0.0,40000000.0,54.05,0.0,40.0
King.com, Software ,43000000.0,operating,GBR,London,1.0,2003-08-01,2003-Q3,2005-09-01,2005-09-01,0.0,43000000.0,0.0,0.0,43.0,21,0,0.0,0.045454545454545456,Software & IT,0.0,0.0,43.0,0.0,0.0
Kingdee, Enterprise Software ,10850000.0,operating,CHN,Shenzhen,3.0,1993-08-08,1993-Q3,1998-05-01,2007-06-01,0.0,10850000.0,0.0,0.0,10.85,31,3318,3270.0421940928272,0.09375,Software & IT,0.0,0.0,10.85,0.0,0.0
Kingfish Labs, Software ,500000.0,acquired,USA,New York,1.0,2011-06-01,2011-Q2,2012-03-26,2012-03-26,500000.0,0.0,0.0,0.0,0.5,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.5,0.0,0.0
Kingland Companies, Software ,1301440.0,operating,USA,Clear Lake,3.0,1992-01-01,1992-Q1,2012-06-06,2014-11-17,0.0,1301440.0,0.0,0.0,1.3,32,894,1455.7494407158836,0.09090909090909091,Software & IT,0.0,0.0,1.3,0.0,0.0
Kings Canyon Technology, Hardware + Software ,255000.0,operating,USA,Clovis,1.0,1993-01-01,1993-Q1,2010-01-20,2010-01-20,0.0,0.0,0.0,0.0,0.26,31,0,0.0,0.03125,Software & IT,255000.0,0.0,0.26,0.26,0.0
Kingsoft, Software ,50000000.0,operating,HKG,Hong Kong,1.0,1998-01-01,1998-Q1,2013-11-25,2013-11-25,0.0,50000000.0,0.0,0.0,50.0,26,0,0.0,0.037037037037037035,Software & IT,0.0,0.0,50.0,0.0,0.0
Kingsoft Network Science, Software ,18600000.0,operating,CHN,Beijing,1.0,2010-11-01,2010-Q4,2011-07-01,2011-07-01,0.0,18600000.0,0.0,0.0,18.6,14,0,0.0,0.06666666666666667,Software & IT,0.0,0.0,18.6,0.0,0.0
KinTrans, High Tech ,30000.0,operating,ARE,Dubai,1.0,2013-09-01,2013-Q3,2013-09-01,2013-09-01,30000.0,0.0,0.0,0.0,0.03,11,0,0.0,0.08333333333333333,High Tech,0.0,0.0,0.03,0.0,0.0
Kinvey, Enterprise Software ,17818000.0,operating,USA,Boston,4.0,2010-09-01,2010-Q3,2011-03-15,2014-09-23,2018000.0,15800000.0,0.0,0.0,17.82,14,1288,13833.850931677018,0.26666666666666666,Software & IT,0.0,0.0,17.82,0.0,0.0
Kirax, Biotechnology ,540760.0,operating,USA,Bonita Springs,1.0,2005-01-01,2005-Q1,2012-09-12,2012-09-12,0.0,540760.0,0.0,0.0,0.54,19,0,0.0,0.05,Health & Biotech,0.0,0.0,0.54,0.0,0.0
KitCheck, Enterprise Software ,10470400.0,operating,USA,Washington,2.0,2012-01-01,2012-Q1,2012-10-01,2013-06-28,100000.0,10370400.0,0.0,0.0,10.47,12,270,38779.25925925926,0.15384615384615385,Software & IT,0.0,0.0,10.47,0.0,0.0
Kitchenbug, Software ,2000000.0,operating,ISR,Tel Aviv,1.0,2012-04-01,2012-Q2,2013-04-24,2013-04-24,0.0,0.0,0.0,0.0,2.0,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,2.0,0.0,0.0
KitchIn, Data Mining ,46500.0,operating,USA,Chicago,7.0,2012-02-08,2012-Q1,2012-06-01,2014-02-24,46500.0,0.0,0.0,0.0,0.05,12,633,73.45971563981043,0.5384615384615384,Software & IT,0.0,0.0,0.05,0.0,0.0
Kite Pharma, Biotechnology ,85250000.0,operating,USA,Los Angeles,4.0,2009-01-01,2009-Q1,2011-03-09,2014-04-28,0.0,85000000.0,0.0,0.0,85.25,15,1146,74389.1797556719,0.25,Health & Biotech,250000.0,0.0,85.25,0.25,0.0
KiteBit, Software ,25000.0,operating,,,1.0,2013-01-01,2013-Q1,2013-12-24,2013-12-24,0.0,25000.0,0.0,0.0,0.02,11,0,0.0,0.08333333333333333,Software & IT,0.0,0.0,0.02,0.0,0.0
KiteDesk, Machine Learning ,3500000.0,operating,USA,Tampa,1.0,2011-12-01,2011-Q4,2014-10-01,2014-10-01,0.0,3500000.0,0.0,0.0,3.5,13,0,0.0,0.07142857142857142,AI & Automation,0.0,0.0,3.5,0.0,0.0
Kitenga, Big Data ,200000.0,acquired,USA,Santa Clara,1.0,2003-10-01,2003-Q4,2010-01-04,2010-01-04,0.0,0.0,0.0,200000.0,0.2,21,0,0.0,0.045454545454545456,Software & IT,0.0,0.0,0.2,0.0,0.0
Kitman Labs, Productivity Software ,4682497.0,operating,IRL,Dublin,3.0,2012-11-01,2012-Q4,2012-11-01,2014-08-11,71362.0,4000000.0,611135.0,0.0,4.68,12,648,7226.075617283951,0.23076923076923078,Software & IT,0.0,0.0,4.68,0.0,0.0
Kitware, Software ,1000000.0,operating,USA,Clifton Park,1.0,1998-01-01,1998-Q1,2013-10-29,2013-10-29,1000000.0,0.0,0.0,0.0,1.0,26,0,0.0,0.037037037037037035,Software & IT,0.0,0.0,1.0,0.0,0.0
Kiva Systems, Hardware ,11600000.0,acquired,USA,North Reading,2.0,2003-01-01,2003-Q1,2003-01-01,2006-05-24,0.0,11600000.0,0.0,0.0,11.6,21,1239,9362.389023405973,0.09090909090909091,Hardware & Electronics,0.0,0.0,11.6,0.0,0.0
KIWATCH, Internet ,600000.0,operating,,,1.0,2011-01-27,2011-Q1,2012-10-15,2012-10-15,0.0,600000.0,0.0,0.0,0.6,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.6,0.0,0.0
KIWI.KI, Technology ,2000000.0,operating,DEU,Berlin,1.0,2011-02-09,2011-Q1,2013-10-21,2013-10-21,0.0,0.0,0.0,0.0,2.0,13,0,0.0,0.07142857142857142,High Tech,0.0,0.0,2.0,0.0,0.0
KiwiTech, Software ,1825000.0,operating,USA,Washington,3.0,2009-01-01,2009-Q1,2011-07-22,2012-07-07,0.0,1825000.0,0.0,0.0,1.82,15,351,5199.4301994301995,0.1875,Software & IT,0.0,0.0,1.82,0.0,0.0
KIYATEC, Biotechnology ,2000000.0,operating,USA,Pendleton,1.0,2005-01-01,2005-Q1,2012-05-23,2012-05-23,0.0,0.0,0.0,0.0,2.0,19,0,0.0,0.05,Health & Biotech,0.0,0.0,2.0,0.0,0.0
KLD Energy Technologies, Clean Technology ,15718378.0,operating,USA,Austin,8.0,2008-01-01,2008-Q1,2009-06-08,2012-06-21,0.0,10159005.0,0.0,0.0,15.72,16,1109,14173.46979260595,0.47058823529411764,High Tech,5559373.0,0.0,15.72,5.56,0.0
Kleermail, Software ,1574000.0,operating,USA,Boston,2.0,2011-01-01,2011-Q1,2012-09-25,2013-11-07,0.0,1324000.0,0.0,0.0,1.57,13,408,3857.843137254902,0.14285714285714285,Software & IT,250000.0,0.0,1.57,0.25,0.0
Klene Contractors, Clean Technology ,2000000.0,operating,USA,Orange,1.0,2006-09-15,2006-Q3,2011-07-15,2011-07-15,0.0,0.0,0.0,0.0,2.0,18,0,0.0,0.05263157894736842,High Tech,0.0,0.0,2.0,0.0,0.0
Klick2Contact, Software ,2000000.0,operating,GBR,London,1.0,2010-01-01,2010-Q1,2011-05-18,2011-05-18,0.0,0.0,0.0,0.0,2.0,14,0,0.0,0.06666666666666667,Software & IT,0.0,0.0,2.0,0.0,0.0
klinify, Health Care ,644000.0,operating,SGP,Singapore,3.0,2011-07-11,2011-Q3,2012-05-08,2014-02-03,604000.0,0.0,20000.0,20000.0,0.64,13,636,1012.5786163522013,0.21428571428571427,Health & Biotech,0.0,0.0,0.64,0.0,0.0
Klir Technologies, Software ,8700000.0,closed,USA,Seattle,1.0,2000-01-01,2000-Q1,2005-06-03,2005-06-03,0.0,8700000.0,0.0,0.0,8.7,24,0,0.0,0.04,Software & IT,0.0,0.0,8.7,0.0,0.0
Klocwork, Software ,10000000.0,operating,USA,Burlington,1.0,2001-01-01,2001-Q1,2005-05-13,2005-05-13,0.0,10000000.0,0.0,0.0,10.0,23,0,0.0,0.041666666666666664,Software & IT,0.0,0.0,10.0,0.0,0.0
Klood, Technology ,720000.0,operating,GBR,Milton Keynes,1.0,2011-06-01,2011-Q2,2013-10-19,2013-10-19,720000.0,0.0,0.0,0.0,0.72,13,0,0.0,0.07142857142857142,High Tech,0.0,0.0,0.72,0.0,0.0
Kloudless, Developer APIs ,1300000.0,operating,USA,Berkeley,1.0,2011-12-01,2011-Q4,2013-01-01,2013-01-01,0.0,0.0,1300000.0,0.0,1.3,13,0,0.0,0.07142857142857142,Other,0.0,0.0,1.3,0.0,0.0
KloudNation, Enterprise Software ,2000000.0,operating,USA,Frisco,1.0,2009-12-01,2009-Q4,2012-06-17,2012-06-17,0.0,0.0,2000000.0,0.0,2.0,15,0,0.0,0.0625,Software & IT,0.0,0.0,2.0,0.0,0.0
Kneebone, Software ,482000.0,acquired,CAN,Toronto,2.0,2004-01-01,2004-Q1,2008-12-08,2010-01-05,0.0,482000.0,0.0,0.0,0.48,20,393,1226.4631043256998,0.09523809523809523,Software & IT,0.0,0.0,0.48,0.0,0.0
Knetik Media, Enterprise Software ,1650000.0,operating,USA,Altamonte Springs,5.0,2004-01-01,2004-Q1,2009-01-01,2014-08-01,1450000.0,0.0,200000.0,0.0,1.65,20,2038,809.6172718351324,0.23809523809523808,Software & IT,0.0,0.0,1.65,0.0,0.0
"Knightscope, Inc.", Security ,1530000.0,operating,USA,Mountain View,2.0,2013-04-04,2013-Q2,2013-04-04,2014-04-03,1530000.0,0.0,0.0,0.0,1.53,11,364,4203.2967032967035,0.16666666666666666,Other,0.0,0.0,1.53,0.0,0.0
Kno, Software ,94885095.0,acquired,USA,Santa Clara,7.0,2009-05-01,2009-Q2,2009-05-01,2011-04-06,0.0,72717595.0,1850000.0,0.0,94.89,15,705,134588.78723404257,0.4375,Software & IT,20317500.0,0.0,94.89,20.32,0.0
Knoa Software, Software ,14412889.0,operating,USA,New York,5.0,2003-01-01,2003-Q1,2011-07-18,2014-07-29,0.0,13912889.0,0.0,0.0,14.41,21,1107,13019.773261065944,0.22727272727272727,Software & IT,500000.0,0.0,14.41,0.5,0.0
Knock Knock, Software ,1500.0,operating,USA,Nashville,1.0,2014-06-28,2014-Q2,2014-07-30,2014-07-30,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0.09090909090909091,Software & IT,0.0,1500.0,0.0,0.0,0.0
Knock N' Roll, Software ,94551.0,operating,KOR,Seoul,1.0,2012-12-03,2012-Q4,2014-04-04,2014-04-04,0.0,94551.0,0.0,0.0,0.09,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,0.09,0.0,0.0
Knoda, Big Data ,650000.0,operating,USA,Sabetha,3.0,2013-05-08,2013-Q2,2013-11-21,2014-05-28,400000.0,0.0,50000.0,0.0,0.65,11,188,3457.446808510638,0.25,Software & IT,200000.0,0.0,0.65,0.2,0.0
Knome, Biotechnology ,28800000.0,operating,USA,Cambridge,4.0,2007-01-01,2007-Q1,2010-05-03,2014-01-21,0.0,28800000.0,0.0,0.0,28.8,17,1359,21192.052980132452,0.2222222222222222,Health & Biotech,0.0,0.0,28.8,0.0,0.0
Knopp Biosciences LLC, Biotechnology ,91615394.0,operating,USA,Pittsburgh,5.0,2010-01-01,2010-Q1,2006-01-01,2014-06-03,0.0,88500001.0,0.0,0.0,91.62,14,3075,29793.62406504065,0.3333333333333333,Health & Biotech,3115393.0,0.0,91.62,3.12,0.0
Knovel, Enterprise Software ,7710995.0,acquired,USA,New York,3.0,2001-01-01,2001-Q1,2002-11-11,2010-06-02,0.0,7710995.0,0.0,0.0,7.71,23,2760,2793.838768115942,0.125,Software & IT,0.0,0.0,7.71,0.0,0.0
KnowFu, Software ,777967.0,operating,USA,New York,1.0,2011-01-01,2011-Q1,2013-01-09,2013-01-09,0.0,777967.0,0.0,0.0,0.78,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.78,0.0,0.0
Knowlarity Communications, Software ,22500000.0,operating,IND,Gurgaon,3.0,2009-08-17,2009-Q3,2011-01-01,2014-07-28,0.0,22500000.0,0.0,0.0,22.5,15,1304,17254.601226993866,0.1875,Software & IT,0.0,0.0,22.5,0.0,0.0
Knowledge Factor, Software ,15725816.0,operating,USA,Boulder,4.0,2000-01-01,2000-Q1,2010-05-16,2013-08-08,0.0,12860573.0,0.0,0.0,15.73,24,1180,13326.962711864408,0.16,Software & IT,2865243.0,0.0,15.73,2.87,0.0
KnowledgeVision, Software ,11196032.0,operating,USA,Concord,6.0,2010-02-01,2010-Q1,2010-06-10,2014-07-31,0.0,5200000.0,450000.0,0.0,11.2,14,1512,7404.783068783069,0.4,Software & IT,1900000.0,0.0,11.2,1.9,0.0
Knowlent, Software ,3600000.0,operating,USA,Santa Clara,2.0,2001-01-01,2001-Q1,2005-01-01,2006-05-08,0.0,3600000.0,0.0,0.0,3.6,23,492,7317.073170731707,0.08333333333333333,Software & IT,0.0,0.0,3.6,0.0,0.0
Kobalt Music Group, Technology ,156000000.0,operating,USA,New York,2.0,2001-01-01,2001-Q1,2008-02-06,2014-06-04,0.0,156000000.0,0.0,0.0,156.0,23,2310,67532.46753246753,0.08333333333333333,High Tech,0.0,0.0,156.0,0.0,0.0
Kodak Alaris, Hardware + Software ,17190245.0,operating,USA,Rochester,1.0,2013-01-01,2013-Q1,2013-08-23,2013-08-23,0.0,0.0,0.0,0.0,17.19,11,0,0.0,0.08333333333333333,Software & IT,0.0,17190245.0,17.19,0.0,17.19
Kodeza, Finance Technology ,17000.0,operating,,,1.0,2013-01-01,2013-Q1,2013-04-01,2013-04-01,17000.0,0.0,0.0,0.0,0.02,11,0,0.0,0.08333333333333333,FinTech & Payments,0.0,0.0,0.02,0.0,0.0
Kofax, Software ,9561000.0,operating,USA,Irvine,6.0,1991-01-01,1991-Q1,2014-01-14,2014-11-25,0.0,9111000.0,0.0,450000.0,9.56,33,315,30352.380952380954,0.17647058823529413,Software & IT,0.0,0.0,9.56,0.0,0.0
Kogent Surgical, Hardware + Software ,21000.0,operating,USA,Chesterfield,1.0,2011-01-01,2011-Q1,2012-09-27,2012-09-27,0.0,21000.0,0.0,0.0,0.02,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.02,0.0,0.0
Koinify, Internet ,1450000.0,operating,USA,Mountain View,2.0,2014-06-01,2014-Q2,2014-03-25,2014-07-15,1450000.0,0.0,0.0,0.0,1.45,10,112,12946.42857142857,0.18181818181818182,Software & IT,0.0,0.0,1.45,0.0,0.0
Koko, Hardware + Software ,250000.0,operating,USA,Spokane,1.0,2007-01-01,2007-Q1,2009-12-15,2009-12-15,0.0,250000.0,0.0,0.0,0.25,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,0.25,0.0,0.0
Kolltan Pharmaceuticals, Biotechnology ,146000000.0,operating,USA,New Haven,6.0,2007-01-01,2007-Q1,2008-07-31,2014-03-19,0.0,146000000.0,0.0,0.0,146.0,17,2057,70977.15119105493,0.3333333333333333,Health & Biotech,0.0,0.0,146.0,0.0,0.0
Kona DataSearch, Enterprise Software ,500000.0,operating,USA,Nashua,1.0,2011-02-15,2011-Q1,2011-02-15,2011-02-15,500000.0,0.0,0.0,0.0,0.5,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.5,0.0,0.0
Konarka Technologies, Clean Technology ,88800000.0,closed,USA,Lowell,3.0,2001-01-01,2001-Q1,2008-10-01,2010-03-03,0.0,68800000.0,0.0,0.0,88.8,23,518,171428.57142857142,0.125,High Tech,20000000.0,0.0,88.8,20.0,0.0
KonaWare, Software ,2000000.0,acquired,USA,Menlo Park,1.0,1999-01-01,1999-Q1,2006-07-06,2006-07-06,0.0,2000000.0,0.0,0.0,2.0,25,0,0.0,0.038461538461538464,Software & IT,0.0,0.0,2.0,0.0,0.0
Konga Online Shopping Limited, Home Automation ,78500000.0,operating,NGA,Lagos,4.0,2012-07-10,2012-Q3,2012-01-01,2014-10-08,3500000.0,75000000.0,0.0,0.0,78.5,12,1011,77645.89515331356,0.3076923076923077,AI & Automation,0.0,0.0,78.5,0.0,0.0
Konnecti.com, Enterprise Software ,450000.0,operating,USA,Atlanta,2.0,2012-06-01,2012-Q2,2012-05-17,2013-07-01,50000.0,0.0,0.0,0.0,0.45,12,410,1097.560975609756,0.15384615384615385,Software & IT,400000.0,0.0,0.45,0.4,0.0
kontakt.io, Internet of Things ,2250000.0,operating,POL,KrakÛw,2.0,2013-04-01,2013-Q2,2013-09-10,2014-07-28,250000.0,2000000.0,0.0,0.0,2.25,11,321,7009.345794392523,0.16666666666666666,Software & IT,0.0,0.0,2.25,0.0,0.0
Kontiki, Enterprise Software ,20393131.0,operating,USA,Sunnyvale,4.0,2000-01-01,2000-Q1,2009-04-30,2012-07-05,0.0,19839650.0,0.0,0.0,20.39,24,1162,17550.026678141137,0.16,Software & IT,553481.0,0.0,20.39,0.55,0.0
Kony, Health Care ,98400000.0,operating,USA,Orlando,5.0,2007-01-01,2007-Q1,2011-01-18,2014-06-17,0.0,98400000.0,0.0,0.0,98.4,17,1246,78972.71268057785,0.2777777777777778,Health & Biotech,0.0,0.0,98.4,0.0,0.0
KoolConnect Technologies, Software ,6500000.0,operating,USA,Canton,1.0,1999-01-01,1999-Q1,2007-11-12,2007-11-12,0.0,6500000.0,0.0,0.0,6.5,25,0,0.0,0.038461538461538464,Software & IT,0.0,0.0,6.5,0.0,0.0
KoolSpan, Security ,37669746.0,operating,USA,Bethesda,8.0,2003-03-01,2003-Q1,2003-01-01,2013-09-24,0.0,14800000.0,0.0,0.0,37.67,21,3919,9612.081143148762,0.36363636363636365,Other,2000000.0,20869746.0,37.67,2.0,20.87
KOPIS MOBILE, Hardware + Software ,200000.0,operating,USA,Flowood,2.0,2013-01-01,2013-Q1,2013-04-15,2014-06-10,0.0,50000.0,0.0,0.0,0.2,11,421,475.05938242280286,0.16666666666666666,Software & IT,150000.0,0.0,0.2,0.15,0.0
Kore Virtual Machines, Web Development ,2189440.0,operating,IRL,Dublin,1.0,2008-01-01,2008-Q1,2009-01-10,2009-01-10,0.0,0.0,2189440.0,0.0,2.19,16,0,0.0,0.058823529411764705,Other,0.0,0.0,2.19,0.0,0.0
Korem, Software ,1100000.0,operating,CAN,Quebec,1.0,1993-01-01,1993-Q1,2009-04-10,2009-04-10,0.0,1100000.0,0.0,0.0,1.1,31,0,0.0,0.03125,Software & IT,0.0,0.0,1.1,0.0,0.0
Kosan Biosciences, Biotechnology ,3000000.0,acquired,USA,Hayward,1.0,1995-01-01,1995-Q1,2006-07-19,2006-07-19,0.0,3000000.0,0.0,0.0,3.0,29,0,0.0,0.03333333333333333,Health & Biotech,0.0,0.0,3.0,0.0,0.0
KosherSwitch Technologies, Hardware + Software ,400000.0,operating,USA,New York,1.0,2009-01-01,2009-Q1,2014-03-03,2014-03-03,0.0,400000.0,0.0,0.0,0.4,15,0,0.0,0.0625,Software & IT,0.0,0.0,0.4,0.0,0.0
Kotak Urja, Clean Technology ,8000000.0,operating,IND,Bangalore,1.0,1997-01-01,1997-Q1,2008-11-10,2008-11-10,0.0,8000000.0,0.0,0.0,8.0,27,0,0.0,0.03571428571428571,High Tech,0.0,0.0,8.0,0.0,0.0
KOTURA, Clean Technology ,27690547.0,acquired,CHN,Shenzhen,3.0,2004-01-01,2004-Q1,2005-09-07,2009-11-05,0.0,27690547.0,0.0,0.0,27.69,20,1520,18217.46513157895,0.14285714285714285,High Tech,0.0,0.0,27.69,0.0,0.0
Kozio, Software ,4236634.0,operating,USA,Longmont,5.0,2002-01-01,2002-Q1,2009-05-04,2013-02-07,0.0,1850941.0,0.0,0.0,4.24,22,1375,3081.1883636363636,0.21739130434782608,Software & IT,2385693.0,0.0,4.24,2.39,0.0
KRAFTWERK, Clean Technology ,40000.0,operating,DEU,Weingarten,1.0,2006-01-01,2006-Q1,2011-08-19,2011-08-19,40000.0,0.0,0.0,0.0,0.04,18,0,0.0,0.05263157894736842,High Tech,0.0,0.0,0.04,0.0,0.0
Kreditech, Big Data ,63000000.0,operating,DEU,Hamburg,7.0,2012-02-01,2012-Q1,2012-03-04,2014-06-24,1000000.0,47000000.0,0.0,0.0,63.0,12,842,74821.85273159145,0.5384615384615384,Software & IT,15000000.0,0.0,63.0,15.0,0.0
Krimmeni Technologies, Software ,13850000.0,operating,USA,Austin,3.0,2007-01-01,2007-Q1,2012-07-06,2014-10-29,0.0,12900000.0,0.0,0.0,13.85,17,845,16390.532544378697,0.16666666666666666,Software & IT,950000.0,0.0,13.85,0.95,0.0
Kromatid, Biotechnology ,50000.0,operating,USA,Fort Collins,1.0,2007-01-01,2007-Q1,2013-09-10,2013-09-10,0.0,0.0,0.0,0.0,0.05,17,0,0.0,0.05555555555555555,Health & Biotech,50000.0,0.0,0.05,0.05,0.0
Kronomav Sistemas, Hardware + Software ,2627940.0,operating,ESP,Massanas,2.0,2006-01-01,2006-Q1,2008-01-08,2013-12-02,0.0,1470000.0,0.0,0.0,2.63,18,2155,1219.461716937355,0.10526315789473684,Software & IT,1157940.0,0.0,2.63,1.16,0.0
Krux, Big Data Analytics ,50000000.0,operating,USA,San Francisco,3.0,2009-12-01,2009-Q4,2010-05-01,2014-06-11,2000000.0,48000000.0,0.0,0.0,50.0,15,1502,33288.948069241014,0.1875,Software & IT,0.0,0.0,50.0,0.0,0.0
Kryptiq, Software ,15000000.0,operating,USA,Beaverton,2.0,2002-01-01,2002-Q1,2003-07-01,2010-11-30,0.0,15000000.0,0.0,0.0,15.0,22,2709,5537.098560354374,0.08695652173913043,Software & IT,0.0,0.0,15.0,0.0,0.0
Kudos Knowledge, Information Technology ,400000.0,operating,AUS,Bondi,1.0,2010-05-13,2010-Q2,2011-01-05,2011-01-05,400000.0,0.0,0.0,0.0,0.4,14,0,0.0,0.06666666666666667,High Tech,0.0,0.0,0.4,0.0,0.0
Kuehnle Agrosystems, Biotechnology ,2566308.0,operating,USA,Honolulu,5.0,2007-01-01,2007-Q1,2010-01-21,2012-09-21,0.0,2566308.0,0.0,0.0,2.57,17,974,2634.813141683778,0.2777777777777778,Health & Biotech,0.0,0.0,2.57,0.0,0.0
Kunshan RiboQuark Pharmaceutical Technology, Biotechnology ,7446285.0,operating,CHN,Kunshan,1.0,2012-01-01,2012-Q1,2014-01-13,2014-01-13,0.0,7446285.0,0.0,0.0,7.45,12,0,0.0,0.07692307692307693,Health & Biotech,0.0,0.0,7.45,0.0,0.0
Kurani Interactive, Software ,275000.0,closed,USA,Red Bank,1.0,2000-01-01,2000-Q1,2010-11-25,2010-11-25,0.0,0.0,275000.0,0.0,0.28,24,0,0.0,0.04,Software & IT,0.0,0.0,0.28,0.0,0.0
Kurobe Pharmaceuticals, Biotechnology ,5000000.0,operating,USA,Tampa,1.0,2012-01-01,2012-Q1,2013-06-04,2013-06-04,0.0,5000000.0,0.0,0.0,5.0,12,0,0.0,0.07692307692307693,Health & Biotech,0.0,0.0,5.0,0.0,0.0
Kurtosys, Software ,26550000.0,operating,GBR,London,6.0,2002-01-01,2002-Q1,2006-01-01,2013-12-19,0.0,21650000.0,0.0,0.0,26.55,22,2909,9126.847713991063,0.2608695652173913,Software & IT,4900000.0,0.0,26.55,4.9,0.0
Kurve Technology, Health Care ,2638581.0,operating,USA,Lynnwood,3.0,2001-01-01,2001-Q1,2009-08-06,2013-03-28,0.0,2638581.0,0.0,0.0,2.64,23,1330,1983.8954887218044,0.125,Health & Biotech,0.0,0.0,2.64,0.0,0.0
Kvantum, Software ,1000000.0,operating,USA,Fremont,1.0,2012-01-01,2012-Q1,2013-01-01,2013-01-01,0.0,0.0,1000000.0,0.0,1.0,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,1.0,0.0,0.0
Kwanji, Software ,486142.0,operating,GBR,London,1.0,2013-01-01,2013-Q1,2013-11-25,2013-11-25,486142.0,0.0,0.0,0.0,0.49,11,0,0.0,0.08333333333333333,Software & IT,0.0,0.0,0.49,0.0,0.0
kWhOURS, Clean Technology ,1674057.0,operating,USA,Hardwick,2.0,2009-10-01,2009-Q4,2010-03-02,2013-02-01,0.0,1539057.0,0.0,0.0,1.67,15,1067,1568.9381443298969,0.125,High Tech,135000.0,0.0,1.67,0.14,0.0
Kwicr, Software ,8143000.0,operating,USA,Waltham,3.0,2012-01-01,2012-Q1,2012-08-27,2013-10-29,0.0,6500000.0,0.0,0.0,8.14,12,428,19025.70093457944,0.23076923076923078,Software & IT,1643000.0,0.0,8.14,1.64,0.0
KXEN, Software ,8000000.0,acquired,USA,San Francisco,1.0,1998-01-01,1998-Q1,2010-06-16,2010-06-16,0.0,8000000.0,0.0,0.0,8.0,26,0,0.0,0.037037037037037035,Software & IT,0.0,0.0,8.0,0.0,0.0
