Name,Market,Total Funding (USD),Status,Country Code,City,Funding Rounds,Founded At,Founded Quarter,First Funding At,Last Funding At,Seed,Venture,Angel,Grant,Round A,Round B,Round C,Round D,Round E,Startup Age,Funding Duration Days,Funding Velocity,Rounds per Year,Continent,Market Group,Total Debt (USD),Total Equity (USD)
Angstro, Software ,225000.0,acquired,USA,Palo Alto,1.0,2007-04-27,2007-Q2,2007-05-01,2007-05-01,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Software & IT,0.0,0.0
Anhelo, Hardware + Software ,410000.0,operating,USA,O Fallon,1.0,2011-01-01,2011-Q1,2013-11-20,2013-11-20,0.0,410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,0.0,0.0
Anhui Anke Biotechnology (Group), Biotechnology ,2000000.0,operating,CHN,Hefei,1.0,1994-01-01,1994-Q1,2005-07-01,2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.03125,Asia,Health & Biotech,0.0,0.0
Anhui Jiufang Pharmaceutical, Medical ,9787928.0,operating,,,1.0,1994-01-01,1994-Q1,2013-09-01,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.03125,Other,Health & Biotech,0.0,0.0
Animal Cell Therapies, Health Care ,3801500.0,operating,USA,San Diego,3.0,2008-01-01,2008-Q1,2009-08-31,2014-02-04,0.0,3801500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1618,2349.5055624227443,0.16666666666666666,North America,Health & Biotech,0.0,0.0
Animated Dynamics, Biotechnology ,150000.0,operating,USA,West Lafayette,1.0,2011-01-01,2011-Q1,2014-09-02,2014-09-02,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Health & Biotech,0.0,0.0
Animeeple, Virtual Worlds ,150000.0,operating,USA,Mountain View,1.0,2008-03-28,2008-Q1,2010-07-01,2010-07-01,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,AI & Automation,0.0,0.0
Ankeena Networks, Software ,31828793.0,acquired,USA,Santa Clara,3.0,2008-01-01,2008-Q1,2008-08-08,2010-03-19,0.0,31828793.0,0.0,0.0,9400000.0,6500000.0,0.0,0.0,0.0,17,588,54130.60034013606,0.16666666666666666,North America,Software & IT,0.0,0.0
Ankota, Software ,425000.0,operating,USA,Waltham,1.0,2010-07-01,2010-Q3,2013-04-10,2013-04-10,0.0,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Software & IT,0.0,0.0
Annexon, Biotechnology ,999999.0,operating,USA,Palo Alto,1.0,2011-01-01,2011-Q1,2011-08-22,2011-08-22,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Health & Biotech,0.0,0.0
Annidis Health Systems, Hardware + Software ,5000000.0,operating,CAN,Ottawa,1.0,2007-01-01,2007-Q1,2013-10-04,2013-10-04,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Software & IT,0.0,0.0
Annovation BioPharma, Biotechnology ,10375000.0,operating,USA,Wayland,3.0,2009-01-01,2009-Q1,2011-05-17,2012-09-10,0.0,10375000.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,16,482,21524.896265560164,0.17647058823529413,North America,Health & Biotech,0.0,0.0
Anomaly Innovations, Software ,2000000.0,operating,USA,San Francisco,1.0,2008-03-01,2008-Q1,2010-01-01,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,Software & IT,0.0,0.0
Anova Culinary, Hardware + Software ,1319681.0,operating,USA,Stamford,1.0,2013-01-01,2013-Q1,2014-05-27,2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,Software & IT,0.0,0.0
Anser Innovation, Hardware + Software ,2500000.0,operating,USA,Burnsville,2.0,2011-01-01,2011-Q1,2012-09-05,2014-01-28,1000000.0,1500000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,14,510,4901.9607843137255,0.13333333333333333,North America,Software & IT,0.0,0.0
Ansible, Enterprise Software ,6000000.0,,USA,Santa Barbara,1.0,2013-01-01,2013-Q1,2013-08-12,2013-08-12,0.0,6000000.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,Software & IT,0.0,0.0
AnswerGo.com, Consumer Internet ,10000.0,operating,CAN,Markham,1.0,2011-07-01,2011-Q3,2011-08-30,2011-08-30,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,0.0,0.0
AnSyn, Software ,307000.0,operating,SWE,Linkˆping,1.0,2006-01-01,2006-Q1,2008-02-07,2008-02-07,0.0,307000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,Europe,Software & IT,0.0,0.0
Antegrin Therapeutics, Biotechnology ,2000000.0,operating,USA,St Louis,1.0,2012-01-01,2012-Q1,2013-04-02,2013-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Health & Biotech,0.0,0.0
Antenna Software, Software ,48581364.0,acquired,GBR,Guildford,4.0,1998-01-01,1998-Q1,2010-06-25,2013-09-26,0.0,46018951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1189,40859.01093355761,0.14285714285714285,Europe,Software & IT,2562413.0,0.0
Antenova, Hardware + Software ,6500000.0,operating,GBR,Stow Cum Quy,1.0,1999-01-01,1999-Q1,2008-10-21,2008-10-21,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,Europe,Software & IT,0.0,0.0
Anterra Energy, Clean Technology ,7000000.0,,CAN,Calgary,1.0,2001-01-01,2001-Q1,2013-08-26,2013-08-26,0.0,7000000.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,24,0,inf,0.04,North America,High Tech,0.0,0.0
Anteryon, Hardware + Software ,17720000.0,operating,NLD,Eindhoven,4.0,1943-01-01,1943-Q1,2008-06-01,2010-06-07,0.0,17720000.0,0.0,0.0,0.0,6530000.0,0.0,0.0,0.0,82,736,24076.08695652174,0.04819277108433735,Europe,Software & IT,0.0,0.0
Anthem Healthcare Intelligence, Health Care ,4800000.0,closed,USA,Franklin,1.0,2004-01-01,2004-Q1,2012-09-20,2012-09-20,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Health & Biotech,0.0,0.0
Anthera Pharmaceuticals, Health Care ,31500000.0,operating,USA,Hayward,1.0,2004-01-01,2004-Q1,2010-09-21,2010-09-21,0.0,31500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Health & Biotech,0.0,0.0
Anthill, Biotechnology ,2564788.0,operating,USA,Woburn,1.0,2007-01-01,2007-Q1,2009-08-11,2009-08-11,0.0,2564788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Health & Biotech,0.0,0.0
Anthology Solutions, Software ,10000000.0,operating,USA,Santa Clara,1.0,1999-01-01,1999-Q1,2006-02-06,2006-02-06,0.0,10000000.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Software & IT,0.0,0.0
Anti-Microbial Solutions, Biotechnology ,1600000.0,operating,USA,Bedford,1.0,2008-01-01,2008-Q1,2013-02-27,2013-02-27,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,Health & Biotech,0.0,0.0
Antibe Therapeutics, Biotechnology ,3070398.0,,CAN,Toronto,2.0,2010-01-01,2010-Q1,2013-08-12,2014-03-31,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,231,13291.766233766233,0.125,North America,Health & Biotech,0.0,0.0
Antidot, Big Data ,3500000.0,operating,FRA,Lyon,1.0,1999-11-08,1999-Q4,2011-01-01,2011-01-01,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,Europe,Software & IT,0.0,0.0
Antria, Biotechnology ,1440000.0,operating,USA,Indiana,1.0,2012-01-01,2012-Q1,2013-01-29,2013-01-29,0.0,1440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Health & Biotech,0.0,0.0
AntriaBio, Biotechnology ,11366453.0,operating,USA,Denver,4.0,2010-01-01,2010-Q1,2012-08-16,2014-04-14,0.0,7296453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,606,18756.52310231023,0.25,North America,Health & Biotech,4070000.0,0.0
ANTs Software, Software ,28306508.0,closed,USA,Dunwoody,4.0,1979-01-01,1979-Q1,2010-01-15,2011-10-13,0.0,20214719.0,0.0,0.0,20214719.0,0.0,0.0,0.0,0.0,46,636,44507.088050314465,0.0851063829787234,North America,Software & IT,748000.0,0.0
Anunta Technology Management Services, Enterprise Software ,3000000.0,operating,IND,Mumbai,1.0,2011-01-01,2011-Q1,2013-02-14,2013-02-14,0.0,3000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Asia,Software & IT,0.0,0.0
Anvato, Software ,2550000.0,operating,USA,Mountain View,2.0,2007-01-01,2007-Q1,2008-07-29,2008-12-08,550000.0,2000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,18,132,19318.18181818182,0.10526315789473684,North America,Software & IT,0.0,0.0
Anyang Phoenix Photovoltaic Technology, Clean Technology ,2000000.0,operating,,,1.0,2009-04-01,2009-Q2,2011-06-01,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,Other,High Tech,0.0,0.0
AnyMeeting, Software ,2000000.0,operating,USA,Huntington Beach,2.0,2009-10-01,2009-Q4,2012-08-13,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,475,4210.526315789473,0.11764705882352941,North America,Software & IT,0.0,0.0
AnyPresence, Mobile Software Tools ,13500000.0,operating,USA,Reston,3.0,2011-01-01,2011-Q1,2011-07-01,2014-09-30,2000000.0,11500000.0,0.0,0.0,5500000.0,6000000.0,0.0,0.0,0.0,14,1187,11373.209772535805,0.2,North America,Software & IT,0.0,0.0
AnySource Media, Internet ,3200000.0,acquired,USA,Malvern,1.0,2006-01-01,2006-Q1,2009-03-16,2009-03-16,0.0,3200000.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,North America,Software & IT,0.0,0.0
Anystream, Software ,59000000.0,acquired,USA,Dulles,3.0,2000-01-01,2000-Q1,2000-01-01,2007-02-07,0.0,59000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,25,2594,22744.79568234387,0.11538461538461539,North America,Software & IT,0.0,0.0
AnyWare Group, Hardware + Software ,3700000.0,operating,CAN,Saint John's,1.0,1999-01-01,1999-Q1,2005-10-24,2005-10-24,0.0,3700000.0,0.0,0.0,0.0,3700000.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Software & IT,0.0,0.0
Anzode, Hardware + Software ,500000.0,operating,USA,Petaluma,1.0,2003-01-01,2003-Q1,2013-07-26,2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,North America,Software & IT,500000.0,0.0
Anzu, Software ,1741241.0,operating,USA,Phoenix,1.0,2010-01-01,2010-Q1,2014-03-04,2014-03-04,0.0,1741241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Software & IT,0.0,0.0
AOI Medical, Health Care ,4041700.0,closed,USA,Orlando,2.0,2004-01-01,2004-Q1,2011-04-14,2012-01-05,0.0,1123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,266,15194.36090225564,0.09090909090909091,North America,Health & Biotech,2918700.0,0.0
AOMi, Software ,7576257.0,operating,GBR,Reading,1.0,2005-01-01,2005-Q1,2014-03-18,2014-03-18,0.0,7576257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,0.047619047619047616,Europe,Software & IT,0.0,0.0
AOptix Technologies, Biotechnology ,69900000.0,operating,USA,Campbell,3.0,2000-01-01,2000-Q1,2007-05-30,2012-08-23,0.0,69900000.0,0.0,0.0,0.0,0.0,15000000.0,12900000.0,42000000.0,25,1912,36558.57740585774,0.11538461538461539,North America,Health & Biotech,0.0,0.0
Aorato, Enterprise Security ,11000000.0,acquired,ISR,Herzliya,2.0,2012-12-01,2012-Q4,2013-01-01,2014-01-21,0.0,11000000.0,0.0,0.0,1000000.0,10000000.0,0.0,0.0,0.0,13,385,28571.428571428572,0.14285714285714285,Asia,Other,0.0,0.0
Aoxing Pharmaceutical, Biotechnology ,5000000.0,operating,USA,Jersey City,1.0,1997-01-01,1997-Q1,2010-02-09,2010-02-09,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.034482758620689655,North America,Health & Biotech,0.0,0.0
Apama Medical, Biotechnology ,4300000.0,operating,USA,Saratoga,2.0,2009-01-01,2009-Q1,2010-01-11,2013-09-16,1100000.0,3200000.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,16,1344,3199.404761904762,0.11764705882352941,North America,Health & Biotech,0.0,0.0
Apani Networks, Software ,35000000.0,operating,USA,Brea,1.0,2003-01-01,2003-Q1,2009-03-19,2009-03-19,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,North America,Software & IT,0.0,0.0
apartum, Hardware ,70000.0,operating,BRA,,1.0,2013-01-01,2013-Q1,2013-04-01,2013-04-01,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,South America,Hardware & Electronics,0.0,0.0
Apcera, Cloud Computing ,7200000.0,operating,USA,San Francisco,3.0,2012-03-01,2012-Q1,2012-05-08,2014-09-23,2200000.0,5000000.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,13,868,8294.930875576038,0.21428571428571427,North America,Software & IT,0.0,0.0
Apellis Pharmaceuticals, Biotechnology ,55509987.0,operating,USA,Crestwood,4.0,2008-01-01,2008-Q1,2010-05-21,2014-12-02,0.0,55509987.0,0.0,0.0,0.0,0.0,33000000.0,0.0,0.0,17,1656,33520.52355072464,0.2222222222222222,North America,Health & Biotech,0.0,0.0
Aperia Technologies, Hardware + Software ,13601363.0,operating,USA,Burlingame,4.0,2010-01-01,2010-Q1,2011-07-26,2014-07-03,0.0,7200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1073,12676.013979496738,0.25,North America,Software & IT,700000.0,5701363.0
Aperio Technologies, Hardware + Software ,5820307.0,acquired,USA,Vista,1.0,1999-01-01,1999-Q1,2012-08-09,2012-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Software & IT,5820307.0,0.0
Aperiomics, Biotechnology ,2000000.0,operating,USA,Ashburn,1.0,2013-10-01,2013-Q4,2014-12-01,2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,Health & Biotech,0.0,0.0
Apervita, Health Care ,2993787.0,operating,PHL,Chicago,2.0,2011-01-01,2011-Q1,2012-12-11,2013-06-07,0.0,1400000.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,14,178,16819.02808988764,0.13333333333333333,Asia,Health & Biotech,1593787.0,0.0
ApeSoft, Software ,3800000.0,operating,USA,Herndon,1.0,1994-01-01,1994-Q1,2009-07-13,2009-07-13,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,inf,0.03125,North America,Software & IT,0.0,0.0
Apex Clean Energy, Clean Technology ,22720522.0,operating,USA,Charlottesville,2.0,2009-01-01,2009-Q1,2014-01-24,2014-11-20,0.0,10020547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,300,75735.07333333333,0.11764705882352941,North America,High Tech,12699975.0,0.0
Apex Guard, Security ,2000000.0,operating,USA,Henderson,1.0,2011-06-01,2011-Q2,2012-02-22,2012-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Other,0.0,0.0
Apex Therapeutics, Biotechnology ,2488899.0,operating,USA,Indianapolis,1.0,2005-01-01,2005-Q1,2013-06-20,2013-06-20,2488899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,0.047619047619047616,North America,Health & Biotech,0.0,0.0
Apexigen, Biotechnology ,20000000.0,operating,USA,Burlingame,1.0,2010-01-01,2010-Q1,2013-08-06,2013-08-06,0.0,20000000.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Health & Biotech,0.0,0.0
Apiary, Software ,1750000.0,operating,USA,San Francisco,2.0,2011-04-27,2011-Q2,2011-12-23,2013-09-17,1630000.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,14,634,2760.2523659305994,0.13333333333333333,North America,Software & IT,0.0,0.0
Apica, Enterprise Software ,11280162.0,operating,SWE,Stockholm,5.0,2005-01-01,2005-Q1,2007-05-28,2012-07-02,0.0,10081588.0,0.0,0.0,0.0,2000000.0,5000000.0,0.0,0.0,20,1862,6058.089151450054,0.23809523809523808,Europe,Software & IT,0.0,0.0
Apieron, Biotechnology ,43500000.0,closed,USA,Menlo Park,4.0,2001-01-01,2001-Q1,2003-01-01,2009-06-02,0.0,43500000.0,0.0,0.0,4600000.0,16000000.0,17000000.0,5900000.0,0.0,24,2344,18558.0204778157,0.16,North America,Health & Biotech,0.0,0.0
ApiFix, Medical Devices ,2000000.0,operating,ISR,Misgav Dov,1.0,2011-01-01,2011-Q1,2013-10-22,2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Asia,Hardware & Electronics,0.0,0.0
Apiphany, Software ,2900000.0,acquired,USA,Washington,2.0,2012-05-15,2012-Q2,2012-07-13,2013-08-26,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,409,7090.464547677261,0.14285714285714285,North America,Software & IT,600000.0,0.0
Aplos Software, Software ,3350000.0,operating,USA,Fresno,3.0,2009-04-01,2009-Q2,2009-04-01,2014-04-15,150000.0,3200000.0,0.0,0.0,1200000.0,2000000.0,0.0,0.0,0.0,16,1840,1820.6521739130435,0.17647058823529413,North America,Software & IT,0.0,0.0
Apnex Medical, Health Care ,44000000.0,closed,USA,Saint Paul,3.0,2006-01-01,2006-Q1,2009-12-02,2012-09-24,0.0,44000000.0,0.0,0.0,0.0,14000000.0,20000000.0,0.0,0.0,19,1027,42843.23271665044,0.15,North America,Health & Biotech,0.0,0.0
ApniCure, Medical Devices ,5099000.0,operating,USA,Redwood City,1.0,2007-01-01,2007-Q1,2013-04-01,2013-04-01,0.0,5099000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Hardware & Electronics,0.0,0.0
Apofore, Biotechnology ,500000.0,operating,USA,Cambridge,1.0,2011-01-01,2011-Q1,2011-08-01,2011-08-01,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Health & Biotech,0.0,0.0
Apogee Informatics, Software ,2155050.0,operating,USA,Portland,3.0,2004-01-01,2004-Q1,2009-12-28,2011-10-25,0.0,1055050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,666,3235.810810810811,0.13636363636363635,North America,Software & IT,1100000.0,0.0
Apogee Photonics, Hardware + Software ,9700000.0,operating,USA,Allentown,1.0,2000-01-01,2000-Q1,2005-07-26,2005-07-26,0.0,9700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,North America,Software & IT,0.0,0.0
Apollo Endosurgery, Health Care ,145600000.0,operating,USA,Austin,5.0,2006-01-01,2006-Q1,2009-03-23,2013-12-18,0.0,52600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1731,84113.22934719815,0.25,North America,Health & Biotech,53000000.0,40000000.0
Aponia Laboratories, Biotechnology ,4513712.0,closed,USA,Greenwich,3.0,2010-01-01,2010-Q1,2011-01-31,2013-01-31,0.0,3731712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,731,6174.708618331053,0.1875,North America,Health & Biotech,782000.0,0.0
Apos Therapy, Health Care ,31000000.0,operating,USA,New York,3.0,2004-01-01,2004-Q1,2011-12-01,2014-11-25,0.0,26000000.0,0.0,0.0,11000000.0,15000000.0,0.0,0.0,0.0,21,1090,28440.366972477063,0.13636363636363635,North America,Health & Biotech,5000000.0,0.0
Aposense, Biotechnology ,22300000.0,operating,ISR,Petah Tiqva,3.0,1996-01-01,1996-Q1,2006-11-09,2010-05-23,0.0,22300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1291,17273.431448489544,0.1,Asia,Health & Biotech,0.0,0.0
Apostrophe Apps, Software ,120000.0,operating,,,1.0,2013-01-01,2013-Q1,2014-06-23,2014-06-23,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,Other,Software & IT,0.0,0.0
ApoVax, Biotechnology ,375000.0,operating,USA,Louisville,2.0,2001-01-01,2001-Q1,2011-12-07,2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,356,1053.370786516854,0.08,North America,Health & Biotech,375000.0,0.0
App Press, Software ,759500.0,operating,USA,Indianapolis,1.0,2012-01-01,2012-Q1,2014-08-27,2014-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Software & IT,759500.0,0.0
App TOKYO Co., Software ,331000.0,operating,JPN,Tokyo,1.0,2008-12-01,2008-Q4,2008-12-24,2008-12-24,0.0,331000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,Asia,Software & IT,0.0,0.0
App47, Enterprise Software ,1750000.0,operating,USA,Reston,2.0,2011-01-01,2011-Q1,2011-01-23,2012-05-17,1000000.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,14,480,3645.8333333333335,0.13333333333333333,North America,Software & IT,0.0,0.0
Appature, Enterprise Software ,9600000.0,,USA,Seattle,2.0,2007-01-01,2007-Q1,2009-12-07,2012-07-13,0.0,3500000.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,18,949,10115.911485774499,0.10526315789473684,North America,Software & IT,0.0,6100000.0
appbackr, Developer Tools ,2525563.0,operating,USA,Palo Alto,5.0,2010-03-05,2010-Q1,2010-04-07,2013-11-07,1625213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1310,1927.9106870229007,0.3125,North America,Other,900350.0,0.0
Appbistro, Developer APIs ,600000.0,operating,USA,San Francisco,2.0,2010-02-17,2010-Q1,2010-01-01,2010-08-13,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,15,224,2678.5714285714284,0.125,North America,Other,0.0,0.0
"AppCentral, Inc.", Enterprise Software ,4000000.0,acquired,USA,San Francisco,1.0,2007-01-01,2007-Q1,2010-09-20,2010-09-20,0.0,4000000.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Software & IT,0.0,0.0
Appconomy, Software ,11500000.0,,USA,Austin,2.0,2010-11-01,2010-Q4,2010-12-30,2011-12-19,0.0,11500000.0,0.0,0.0,1500000.0,10000000.0,0.0,0.0,0.0,15,354,32485.87570621469,0.125,North America,Software & IT,0.0,0.0
Appcore, Enterprise Software ,11600000.0,operating,USA,Des Moines,4.0,2008-01-01,2008-Q1,2009-11-01,2014-03-04,500000.0,11100000.0,0.0,0.0,4500000.0,6000000.0,0.0,0.0,0.0,17,1584,7323.232323232323,0.2222222222222222,North America,Software & IT,0.0,0.0
Appdra, Software ,1500000.0,operating,IND,Bangalore,1.0,2013-01-01,2013-Q1,2014-07-22,2014-07-22,0.0,1500000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,Asia,Software & IT,0.0,0.0
Appear, Web Development ,7267800.0,operating,SWE,Kista,1.0,2001-09-10,2001-Q3,2006-01-12,2006-01-12,0.0,7267800.0,0.0,0.0,0.0,7267800.0,0.0,0.0,0.0,24,0,inf,0.04,Europe,Other,0.0,0.0
AppEnsure, Enterprise Software ,2916745.0,operating,USA,Santa Clara,2.0,2012-01-30,2012-Q1,2012-10-01,2014-04-08,250000.0,2666745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,554,5264.882671480144,0.14285714285714285,North America,Software & IT,0.0,0.0
Appeon Corporation, Enterprise Software ,20000000.0,operating,HKG,Hong Kong,1.0,2000-01-01,2000-Q1,2007-03-01,2007-03-01,0.0,20000000.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,Asia,Software & IT,0.0,0.0
Appercode, Software ,60000.0,,RUS,Novosibirsk,1.0,2012-09-01,2012-Q3,2013-06-01,2013-06-01,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,Europe,Software & IT,0.0,0.0
AppFog, Enterprise Software ,9900000.0,acquired,USA,Portland,3.0,2010-08-01,2010-Q3,2010-10-12,2011-08-10,0.0,9900000.0,0.0,0.0,1800000.0,8000000.0,0.0,0.0,0.0,15,302,32781.45695364238,0.1875,North America,Software & IT,0.0,0.0
AppGate Network Security, Meeting Software ,3180000.0,acquired,SWE,Gothenburg,1.0,2002-01-01,2002-Q1,2006-03-13,2006-03-13,0.0,3180000.0,0.0,0.0,3180000.0,0.0,0.0,0.0,0.0,23,0,inf,0.041666666666666664,Europe,Software & IT,0.0,0.0
AppGyver, Mobile Software Tools ,3500000.0,operating,USA,San Francisco,2.0,2011-03-01,2011-Q1,2012-07-30,2014-03-26,1000000.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,14,604,5794.701986754967,0.13333333333333333,North America,Software & IT,0.0,0.0
Appies, Software ,2000000.0,operating,,,1.0,2012-08-01,2012-Q3,2012-08-02,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,Other,Software & IT,0.0,0.0
Appifier, Development Platforms ,318627.0,acquired,CAN,MontrÈal,1.0,2011-08-01,2011-Q3,2012-05-23,2012-05-23,318627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Other,0.0,0.0
Appirio, Software ,76700000.0,operating,USA,San Francisco,4.0,2006-09-09,2006-Q3,2008-03-13,2012-03-15,0.0,76700000.0,0.0,0.0,1100000.0,5600000.0,10000000.0,60000000.0,0.0,19,1463,52426.520847573476,0.2,North America,Software & IT,0.0,0.0
Appknox, Mobile Security ,19900.0,operating,SGP,Singapore,2.0,2014-04-27,2014-Q2,2014-05-01,2014-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,215,92.55813953488372,0.16666666666666666,Asia,Other,0.0,0.0
